Algorithm;TreeLength;Problem;testR2;trainingR2;time;Evaluations;Generations;Fold;Rows;Columns;ModelLength;ModelDepth;Threshold
OSGAstd;10;547_no2.tsv;0,450607938925026;0,526343427738307;00:37:35.6300000;236166;13;0;500;8;14;8;-1
OSGAstd;10;547_no2.tsv;0,376972859436115;0,534607289245482;00:37:35.6300000;277866;13;1;500;8;14;8;-1
OSGAstd;10;547_no2.tsv;0,50623256724947;0,521306834687494;00:37:35.6300000;228066;13;2;500;8;14;9;-1
OSGAstd;10;547_no2.tsv;0,464795391184419;0,525137737652219;00:37:35.6300000;208466;16;3;500;8;14;8;-1
OSGAstd;10;547_no2.tsv;0,563849288113839;0,512773457833715;00:37:35.6300000;212966;13;4;500;8;14;9;-1
OSGAstd;10;547_no2.tsv;0,421620023274408;0,527995863329652;00:37:35.6300000;280066;13;5;500;8;14;8;-1
OSGAstd;10;547_no2.tsv;0,650901403819615;0,505748882699341;00:37:35.6300000;202266;12;6;500;8;14;8;-1
OSGAstd;10;547_no2.tsv;0,499050502371226;0,522067168356377;00:37:35.6300000;221166;13;7;500;8;14;9;-1
OSGAstd;10;547_no2.tsv;0,552960671085914;0,518763196542079;00:37:35.6300000;211466;13;8;500;8;14;9;-1
OSGAstd;10;547_no2.tsv;0,584366036248747;0,511030343115426;00:37:35.6300000;214866;13;9;500;8;14;8;-1
OSGAstd;10;556_analcatdata_apnea2.tsv;0,971132992883082;0,892317459860649;00:38:05.8220000;203366;14;0;475;4;14;8;-1
OSGAstd;10;556_analcatdata_apnea2.tsv;0,926473357933895;0,892510484010792;00:38:05.8220000;212266;14;1;475;4;14;8;-1
OSGAstd;10;556_analcatdata_apnea2.tsv;0,906326124896222;0,907108791487176;00:38:05.8220000;200066;18;2;475;4;14;8;-1
OSGAstd;10;556_analcatdata_apnea2.tsv;0,768115222870895;0,906858816789375;00:38:05.8220000;218666;12;3;475;4;14;9;-1
OSGAstd;10;556_analcatdata_apnea2.tsv;0,862552292372194;0,921212883581415;00:38:05.8220000;211466;12;4;475;4;14;9;-1
OSGAstd;10;556_analcatdata_apnea2.tsv;0,981397769020132;0,88538883333789;00:38:05.8220000;204766;12;5;475;4;14;8;-1
OSGAstd;10;556_analcatdata_apnea2.tsv;0,94613221629267;0,899754941485775;00:38:05.8220000;214166;20;6;475;4;14;9;-1
OSGAstd;10;556_analcatdata_apnea2.tsv;0,029691254732698;0,90234005306627;00:38:05.8220000;200566;13;7;475;4;14;8;-1
OSGAstd;10;556_analcatdata_apnea2.tsv;0,859263865576992;0,900849637084495;00:38:05.8220000;210066;18;8;475;4;14;8;-1
OSGAstd;10;556_analcatdata_apnea2.tsv;0,934904444805045;0,903743151329161;00:38:05.8220000;200066;16;9;475;4;14;9;-1
GAprun;100;strogatz_vdp1.tsv;1;1;01:58:09.7030000;67266;100;0;400;3;16;6;0,001
GAprun;100;strogatz_vdp1.tsv;0,999999999981027;0,999999999967066;01:58:09.7030000;67266;100;1;400;3;28;12;0,001
GAprun;100;strogatz_vdp1.tsv;1;0,999999999999999;01:58:09.7030000;67266;100;2;400;3;33;13;0,001
GAprun;100;strogatz_vdp1.tsv;1;1;01:58:09.7030000;67266;100;3;400;3;14;8;0,001
GAprun;100;strogatz_vdp1.tsv;1;1;01:58:09.7030000;67266;100;4;400;3;19;6;0,001
GAprun;100;strogatz_vdp1.tsv;1;1;01:58:09.7030000;67266;100;5;400;3;16;6;0,001
GAprun;100;strogatz_vdp1.tsv;1;1;01:58:09.7030000;67266;100;6;400;3;16;6;0,001
GAprun;100;strogatz_vdp1.tsv;0,998577217123889;0,999221516866432;01:58:09.7030000;67266;100;7;400;3;104;31;0,001
GAprun;100;strogatz_vdp1.tsv;0,999689533559653;0,999609748035859;01:58:09.7030000;67266;100;8;400;3;65;14;0,001
GAprun;100;strogatz_vdp1.tsv;1;1;01:58:09.7030000;67266;100;9;400;3;15;7;0,001
OSGAstd;10;557_analcatdata_apnea1.tsv;0,894189932362655;0,904277898756921;00:38:08.4340000;221266;17;0;475;4;13;8;-1
OSGAstd;10;557_analcatdata_apnea1.tsv;0,0803191768887396;0,905570195940199;00:38:08.4340000;200566;13;1;475;4;14;9;-1
OSGAstd;10;557_analcatdata_apnea1.tsv;0,965368591605903;0,895220505926288;00:38:08.4340000;203966;12;2;475;4;14;8;-1
OSGAstd;10;557_analcatdata_apnea1.tsv;0,942990087002181;0,898650395276202;00:38:08.4340000;212066;17;3;475;4;14;8;-1
OSGAstd;10;557_analcatdata_apnea1.tsv;0,924071681131149;0,903036313128384;00:38:08.4340000;205066;17;4;475;4;14;8;-1
OSGAstd;10;557_analcatdata_apnea1.tsv;0,986289026989345;0,901343211353408;00:38:08.4340000;214066;18;5;475;4;14;9;-1
OSGAstd;10;557_analcatdata_apnea1.tsv;0,9389191343247;0,903613600370015;00:38:08.4340000;201766;14;6;475;4;13;8;-1
OSGAstd;10;557_analcatdata_apnea1.tsv;0,864772871037009;0,910439257613394;00:38:08.4340000;210266;15;7;475;4;14;8;-1
OSGAstd;10;557_analcatdata_apnea1.tsv;0,928146434109352;0,908459507266777;00:38:08.4340000;214566;13;8;475;4;14;8;-1
OSGAstd;10;557_analcatdata_apnea1.tsv;0,122996240494675;0,907041682402038;00:38:08.4340000;204966;15;9;475;4;14;9;-1
OSGAstd;10;560_bodyfat.tsv;0,950295686435025;0,996886527502611;00:24:53.8110000;212666;20;0;252;15;10;7;-1
OSGAstd;10;560_bodyfat.tsv;0,828421596797229;0,997551940184509;00:24:53.8110000;200866;24;1;252;15;12;7;-1
OSGAstd;10;560_bodyfat.tsv;0,998877219998998;0,991980066104785;00:24:53.8110000;240066;19;2;252;15;10;6;-1
OSGAstd;10;560_bodyfat.tsv;0,9948872473321;0,982776511870859;00:24:53.8110000;245166;22;3;252;15;14;8;-1
OSGAstd;10;560_bodyfat.tsv;0,998905470967706;0,991886210418924;00:24:53.8110000;214366;18;4;252;15;12;7;-1
OSGAstd;10;560_bodyfat.tsv;0,999549288957846;0,992246934080313;00:24:53.8110000;220166;18;5;252;15;12;8;-1
OSGAstd;10;560_bodyfat.tsv;0,999816506506694;0,993087179862485;00:24:53.8110000;233066;18;6;252;15;14;10;-1
OSGAstd;10;560_bodyfat.tsv;0,999491279459875;0,992956411514953;00:24:53.8110000;207866;21;7;252;15;14;8;-1
OSGAstd;10;560_bodyfat.tsv;0,989592137799281;0,993321116591492;00:24:53.8110000;211366;19;8;252;15;14;9;-1
OSGAstd;10;560_bodyfat.tsv;0,989778108309389;0,993624513339025;00:24:53.8110000;204866;22;9;252;15;10;7;-1
OSGAstd;10;561_cpu.tsv;0,974242928239474;0,990080993292643;00:22:01.4400000;240866;13;0;209;8;13;8;-1
OSGAstd;10;561_cpu.tsv;0,991857983099996;0,995000662424272;00:22:01.4400000;214366;14;1;209;8;14;8;-1
OSGAstd;10;561_cpu.tsv;0,984700307854025;0,995049065880346;00:22:01.4400000;236066;13;2;209;8;14;8;-1
OSGAstd;10;561_cpu.tsv;0,984461427529275;0,992226143386652;00:22:01.4400000;218766;12;3;209;8;14;8;-1
OSGAstd;10;561_cpu.tsv;0,978000756219668;0,994820818241841;00:22:01.4400000;245166;12;4;209;8;14;8;-1
OSGAstd;10;561_cpu.tsv;0,999413255918816;0,993482661682598;00:22:01.4400000;203566;13;5;209;8;14;8;-1
OSGAstd;10;561_cpu.tsv;0,983759928118236;0,991759709692439;00:22:01.4400000;316666;13;6;209;8;14;8;-1
OSGAstd;10;561_cpu.tsv;0,976535118250847;0,98916381267159;00:22:01.4400000;200766;13;7;209;8;13;8;-1
OSGAstd;10;561_cpu.tsv;0,99470201565607;0,992310936869796;00:22:01.4400000;254566;12;8;209;8;14;9;-1
OSGAstd;10;561_cpu.tsv;0,965535388158744;0,9890311549977;00:22:01.4400000;215966;13;9;209;8;13;8;-1
OSGAstd;10;579_fri_c0_250_5.tsv;0,770146548074173;0,774312140870006;00:23:47.8030000;206466;14;0;250;6;14;9;-1
OSGAstd;10;579_fri_c0_250_5.tsv;0,843734451626704;0,76521907004279;00:23:47.8030000;229166;14;1;250;6;14;9;-1
OSGAstd;10;579_fri_c0_250_5.tsv;0,595499091214019;0,785686145301317;00:23:47.8030000;213166;14;2;250;6;14;8;-1
OSGAstd;10;579_fri_c0_250_5.tsv;0,638987099132044;0,787270278428027;00:23:47.8030000;294966;12;3;250;6;14;8;-1
OSGAstd;10;579_fri_c0_250_5.tsv;0,758335941262985;0,777889084805532;00:23:47.8030000;209666;14;4;250;6;14;8;-1
OSGAstd;10;579_fri_c0_250_5.tsv;0,886975899935685;0,756685839946481;00:23:47.8030000;271666;11;5;250;6;14;8;-1
OSGAstd;10;579_fri_c0_250_5.tsv;0,778621994256367;0,779012957685443;00:23:47.8030000;213966;15;6;250;6;14;8;-1
OSGAstd;10;579_fri_c0_250_5.tsv;0,649902448513109;0,791447981398501;00:23:47.8030000;212466;23;7;250;6;14;9;-1
OSGAstd;10;579_fri_c0_250_5.tsv;0,747309041860567;0,777475921236835;00:23:47.8030000;202566;12;8;250;6;14;9;-1
OSGAstd;10;579_fri_c0_250_5.tsv;0,880003165357045;0,757072065297994;00:23:47.8030000;209066;14;9;250;6;14;9;-1
OSGAstd;10;581_fri_c3_500_25.tsv;0,814076047356653;0,818092650509347;00:42:11.1960000;278066;17;0;500;26;14;10;-1
OSGAstd;10;581_fri_c3_500_25.tsv;0,808161535994101;0,816875699476149;00:42:11.1960000;253966;17;1;500;26;13;9;-1
OSGAstd;10;581_fri_c3_500_25.tsv;0,767516612527788;0,816203805563087;00:42:11.1960000;205666;15;2;500;26;13;9;-1
OSGAstd;10;581_fri_c3_500_25.tsv;0,822895244892135;0,767094310895012;00:42:11.1960000;204566;20;3;500;26;14;9;-1
OSGAstd;10;581_fri_c3_500_25.tsv;0,818631965596859;0,765931901929226;00:42:11.1960000;224366;18;4;500;26;14;9;-1
OSGAstd;10;581_fri_c3_500_25.tsv;0,885510001917104;0,808053903418412;00:42:11.1960000;255666;15;5;500;26;14;10;-1
OSGAstd;10;581_fri_c3_500_25.tsv;0,695489367216229;0,827559632640503;00:42:11.1960000;221766;15;6;500;26;13;9;-1
OSGAstd;10;581_fri_c3_500_25.tsv;0,702736896538253;0,827473950507874;00:42:11.1960000;224466;14;7;500;26;14;10;-1
OSGAstd;10;581_fri_c3_500_25.tsv;0,816206142480698;0,81246280354399;00:42:11.1960000;200866;13;8;500;26;13;9;-1
OSGAstd;10;581_fri_c3_500_25.tsv;0,815005403145589;0,821424675793048;00:42:11.1960000;218466;15;9;500;26;13;9;-1
OSGAstd;10;582_fri_c1_500_25.tsv;0,748548280393586;0,829965685877063;00:40:27.8040000;205466;14;0;500;26;14;9;-1
OSGAstd;10;582_fri_c1_500_25.tsv;0,853946263209978;0,76693591309959;00:40:27.8040000;218066;13;1;500;26;14;9;-1
OSGAstd;10;582_fri_c1_500_25.tsv;0,798493949930511;0,828395732545918;00:40:27.8040000;240466;15;2;500;26;14;9;-1
OSGAstd;10;582_fri_c1_500_25.tsv;0,732647500845994;0,77960302639953;00:40:27.8040000;219766;17;3;500;26;14;9;-1
OSGAstd;10;582_fri_c1_500_25.tsv;0,853933902317496;0,82329981363601;00:40:27.8040000;236866;14;4;500;26;14;9;-1
OSGAstd;10;582_fri_c1_500_25.tsv;0,803943058697423;0,826259365231328;00:40:27.8040000;214866;15;5;500;26;13;9;-1
OSGAstd;10;582_fri_c1_500_25.tsv;0,903644742753247;0,815394525562173;00:40:27.8040000;270266;16;6;500;26;14;9;-1
OSGAstd;10;582_fri_c1_500_25.tsv;0,79341362679957;0,832112090224867;00:40:27.8040000;237566;15;7;500;26;14;9;-1
OSGAstd;10;582_fri_c1_500_25.tsv;0,857968398297767;0,823391167262651;00:40:27.8040000;212066;15;8;500;26;14;9;-1
OSGAstd;10;582_fri_c1_500_25.tsv;0,842823403512379;0,822917338142172;00:40:27.8040000;205166;14;9;500;26;14;9;-1
OSGAstd;10;583_fri_c1_1000_50.tsv;0,843821152357783;0,840862357158676;01:01:07.0500000;211966;14;0;1000;51;13;9;-1
OSGAstd;10;583_fri_c1_1000_50.tsv;0,792293702237481;0,781007802471469;01:01:07.0500000;217666;14;1;1000;51;14;9;-1
OSGAstd;10;583_fri_c1_1000_50.tsv;0,839768360123199;0,837561327698579;01:01:07.0500000;215366;17;2;1000;51;13;9;-1
OSGAstd;10;583_fri_c1_1000_50.tsv;0,813309997678727;0,843291746794876;01:01:07.0500000;209566;16;3;1000;51;14;9;-1
OSGAstd;10;583_fri_c1_1000_50.tsv;0,879050487194546;0,834375701544265;01:01:07.0500000;221766;16;4;1000;51;13;9;-1
OSGAstd;10;583_fri_c1_1000_50.tsv;0,858614582006856;0,837747311206391;01:01:07.0500000;209466;13;5;1000;51;14;9;-1
OSGAstd;10;583_fri_c1_1000_50.tsv;0,849732804308917;0,836622893226052;01:01:07.0500000;221266;15;6;1000;51;14;9;-1
OSGAstd;10;583_fri_c1_1000_50.tsv;0,85735937183943;0,838889588199266;01:01:07.0500000;200966;13;7;1000;51;14;9;-1
OSGAstd;10;583_fri_c1_1000_50.tsv;0,825953961817482;0,838453102586737;01:01:07.0500000;218366;16;8;1000;51;13;9;-1
OSGAstd;10;583_fri_c1_1000_50.tsv;0,795540570310637;0,841799577788709;01:01:07.0500000;223366;16;9;1000;51;13;9;-1
OSGAstd;10;584_fri_c4_500_25.tsv;0,807823517372802;0,798251217568705;00:40:06.4040000;217166;17;0;500;26;13;9;-1
OSGAstd;10;584_fri_c4_500_25.tsv;0,791944759155192;0,78127243678603;00:40:06.4040000;217266;16;1;500;26;14;9;-1
OSGAstd;10;584_fri_c4_500_25.tsv;0,707760803446091;0,827266402339489;00:40:06.4040000;210566;15;2;500;26;13;9;-1
OSGAstd;10;584_fri_c4_500_25.tsv;0,774086064754394;0,782516778673382;00:40:06.4040000;279966;16;3;500;26;14;9;-1
OSGAstd;10;584_fri_c4_500_25.tsv;0,764870046395562;0,78344443715848;00:40:06.4040000;207066;17;4;500;26;14;9;-1
OSGAstd;10;584_fri_c4_500_25.tsv;0,764335451098204;0,829786781237499;00:40:06.4040000;207166;16;5;500;26;13;9;-1
OSGAstd;10;584_fri_c4_500_25.tsv;0,851257142514665;0,823035804623075;00:40:06.4040000;216966;15;6;500;26;14;10;-1
OSGAstd;10;584_fri_c4_500_25.tsv;0,773978106165018;0,783347818271843;00:40:06.4040000;211066;16;7;500;26;14;9;-1
OSGAstd;10;584_fri_c4_500_25.tsv;0,81459630935556;0,802423632091499;00:40:06.4040000;203966;14;8;500;26;14;10;-1
OSGAstd;10;584_fri_c4_500_25.tsv;0,815632278577012;0,819303715396837;00:40:06.4040000;213266;22;9;500;26;13;9;-1
OSGAstd;10;586_fri_c3_1000_25.tsv;0,82977710438409;0,770188832856067;01:07:55.1180000;223166;16;0;1000;26;14;9;-1
OSGAstd;10;586_fri_c3_1000_25.tsv;0,841628548001172;0,836923751786557;01:07:55.1180000;204766;15;1;1000;26;14;9;-1
OSGAstd;10;586_fri_c3_1000_25.tsv;0,84126428149648;0,837546383280887;01:07:55.1180000;215866;16;2;1000;26;14;9;-1
OSGAstd;10;586_fri_c3_1000_25.tsv;0,764794711531243;0,778412013738056;01:07:55.1180000;202066;16;3;1000;26;14;9;-1
OSGAstd;10;586_fri_c3_1000_25.tsv;0,805465693823673;0,841698666076578;01:07:55.1180000;205466;16;4;1000;26;14;9;-1
OSGAstd;10;586_fri_c3_1000_25.tsv;0,81423240501491;0,771555475107954;01:07:55.1180000;243566;16;5;1000;26;14;9;-1
OSGAstd;10;586_fri_c3_1000_25.tsv;0,766912769041749;0,778629493313504;01:07:55.1180000;201566;19;6;1000;26;14;9;-1
OSGAstd;10;586_fri_c3_1000_25.tsv;0,850286648184492;0,836220544308705;01:07:55.1180000;201766;16;7;1000;26;13;9;-1
OSGAstd;10;586_fri_c3_1000_25.tsv;0,763744003897277;0,777025612479269;01:07:55.1180000;225966;15;8;1000;26;14;9;-1
OSGAstd;10;586_fri_c3_1000_25.tsv;0,779440486224307;0,775829437555289;01:07:55.1180000;315566;15;9;1000;26;14;9;-1
OSGAstd;10;588_fri_c4_1000_100.tsv;0,818564688795151;0,815278608931299;01:09:32.1270000;205766;16;0;1000;101;14;10;-1
OSGAstd;10;588_fri_c4_1000_100.tsv;0,782070982705003;0,752681399948392;01:09:32.1270000;261966;18;1;1000;101;14;9;-1
OSGAstd;10;588_fri_c4_1000_100.tsv;0,800900747623265;0,750116685553291;01:09:32.1270000;202866;20;2;1000;101;14;9;-1
OSGAstd;10;588_fri_c4_1000_100.tsv;0,710092824306762;0,759330288594517;01:09:32.1270000;201566;17;3;1000;101;14;9;-1
OSGAstd;10;588_fri_c4_1000_100.tsv;0,774964929557937;0,753666612156325;01:09:32.1270000;206466;13;4;1000;101;14;10;-1
OSGAstd;10;588_fri_c4_1000_100.tsv;0,645361731870286;0,759500255348037;01:09:32.1270000;268066;14;5;1000;101;14;9;-1
OSGAstd;10;588_fri_c4_1000_100.tsv;0,839724079617584;0,808008666914584;01:09:32.1270000;208666;23;6;1000;101;14;10;-1
OSGAstd;10;588_fri_c4_1000_100.tsv;0,700838390571005;0,728902754443275;01:09:32.1270000;248566;17;7;1000;101;14;9;-1
OSGAstd;10;588_fri_c4_1000_100.tsv;0,767455137443738;0,819187131939218;01:09:32.1270000;202666;23;8;1000;101;14;10;-1
OSGAstd;10;588_fri_c4_1000_100.tsv;0,745021272456984;0,757483778163581;01:09:32.1270000;223066;16;9;1000;101;14;9;-1
OSGAstd;10;589_fri_c2_1000_25.tsv;0,879107232306857;0,814164943008209;01:12:21.8470000;205166;13;0;1000;26;13;9;-1
OSGAstd;10;589_fri_c2_1000_25.tsv;0,826553957892263;0,810892411534611;01:12:21.8470000;230766;15;1;1000;26;13;9;-1
OSGAstd;10;589_fri_c2_1000_25.tsv;0,740665797479624;0,776306407835107;01:12:21.8470000;328366;14;2;1000;26;14;8;-1
OSGAstd;10;589_fri_c2_1000_25.tsv;0,781357766397553;0,817769020452416;01:12:21.8470000;213966;15;3;1000;26;13;9;-1
OSGAstd;10;589_fri_c2_1000_25.tsv;0,746523530708687;0,827693849395857;01:12:21.8470000;209166;15;4;1000;26;13;9;-1
OSGAstd;10;589_fri_c2_1000_25.tsv;0,797027066792361;0,818213574560033;01:12:21.8470000;210666;15;5;1000;26;13;8;-1
OSGAstd;10;589_fri_c2_1000_25.tsv;0,756082835019259;0,80534856375064;01:12:21.8470000;223266;14;6;1000;26;13;9;-1
OSGAstd;10;589_fri_c2_1000_25.tsv;0,812439335242685;0,814531144660243;01:12:21.8470000;236466;14;7;1000;26;13;9;-1
OSGAstd;10;589_fri_c2_1000_25.tsv;0,794497291799602;0,81285021470644;01:12:21.8470000;234066;15;8;1000;26;14;9;-1
OSGAstd;10;589_fri_c2_1000_25.tsv;0,810376359210043;0,803136471473795;01:12:21.8470000;263666;14;9;1000;26;14;10;-1
OSGAstd;10;590_fri_c0_1000_50.tsv;0,740651620935809;0,792594376915055;00:49:59.7070000;200566;22;0;1000;51;14;8;-1
OSGAstd;10;590_fri_c0_1000_50.tsv;0,793304704856565;0,786708619777546;00:49:59.7070000;208566;24;1;1000;51;14;9;-1
OSGAstd;10;590_fri_c0_1000_50.tsv;0,798515249971001;0,786713882502254;00:49:59.7070000;220066;16;2;1000;51;14;9;-1
OSGAstd;10;590_fri_c0_1000_50.tsv;0,784006002515201;0,787755676686659;00:49:59.7070000;202266;22;3;1000;51;14;9;-1
OSGAstd;10;590_fri_c0_1000_50.tsv;0,778273376836099;0,789410810893548;00:49:59.7070000;204866;22;4;1000;51;14;9;-1
OSGAstd;10;590_fri_c0_1000_50.tsv;0,742443163833243;0,793611381722785;00:49:59.7070000;199866;21;5;1000;51;14;9;-1
OSGAstd;10;590_fri_c0_1000_50.tsv;0,785629367368532;0,788184913915609;00:49:59.7070000;211166;24;6;1000;51;14;8;-1
OSGAstd;10;590_fri_c0_1000_50.tsv;0,842410672255325;0,783061367238933;00:49:59.7070000;200066;16;7;1000;51;14;9;-1
OSGAstd;10;590_fri_c0_1000_50.tsv;0,783553718456287;0,786540709380111;00:49:59.7070000;200066;20;8;1000;51;14;9;-1
OSGAstd;10;590_fri_c0_1000_50.tsv;0,79445473447859;0,786517834079962;00:49:59.7070000;200566;17;9;1000;51;14;9;-1
GAprun;100;strogatz_shearflow2.tsv;1;1;01:00:11.6560000;67266;100;0;400;3;20;7;0,001
GAprun;100;strogatz_shearflow2.tsv;1;1;01:00:11.6560000;67266;100;1;400;3;21;8;0,001
GAprun;100;strogatz_shearflow2.tsv;1;1;01:00:11.6560000;67266;100;2;400;3;15;7;0,001
GAprun;100;strogatz_shearflow2.tsv;1;0,999999999999999;01:00:11.6560000;67266;100;3;400;3;34;9;0,001
GAprun;100;strogatz_shearflow2.tsv;1;0,999999999999999;01:00:11.6560000;67266;100;4;400;3;16;8;0,001
GAprun;100;strogatz_shearflow2.tsv;1;1;01:00:11.6560000;67266;100;5;400;3;18;7;0,001
GAprun;100;strogatz_shearflow2.tsv;1;1;01:00:11.6560000;67266;100;6;400;3;16;8;0,001
GAprun;100;strogatz_shearflow2.tsv;1;1;01:00:11.6560000;67266;100;7;400;3;17;9;0,001
GAprun;100;strogatz_shearflow2.tsv;1;1;01:00:11.6560000;67266;100;8;400;3;16;8;0,001
GAprun;100;strogatz_shearflow2.tsv;0,999999999999999;0,999999999999999;01:00:11.6560000;67266;100;9;400;3;19;9;0,001
OSGAstd;10;591_fri_c1_100_10.tsv;0,837683967352856;0,854071661679876;00:22:21.8500000;248466;13;0;100;11;14;9;-1
OSGAstd;10;591_fri_c1_100_10.tsv;0,832756857922564;0,862152869059394;00:22:21.8500000;270666;14;1;100;11;14;8;-1
OSGAstd;10;591_fri_c1_100_10.tsv;0,776699540291552;0,877506961916083;00:22:21.8500000;289466;14;2;100;11;14;9;-1
OSGAstd;10;591_fri_c1_100_10.tsv;0,896966707679894;0,867836776685154;00:22:21.8500000;223466;13;3;100;11;14;9;-1
OSGAstd;10;591_fri_c1_100_10.tsv;0,818962036276239;0,871222870110272;00:22:21.8500000;201766;12;4;100;11;14;9;-1
OSGAstd;10;591_fri_c1_100_10.tsv;0,817088662935584;0,871924726363476;00:22:21.8500000;337466;13;5;100;11;14;9;-1
OSGAstd;10;591_fri_c1_100_10.tsv;0,87825217022284;0,861461753102201;00:22:21.8500000;280366;13;6;100;11;14;8;-1
OSGAstd;10;591_fri_c1_100_10.tsv;0,816228720295843;0,871316480082551;00:22:21.8500000;364966;13;7;100;11;14;10;-1
OSGAstd;10;591_fri_c1_100_10.tsv;0,783511301957731;0,871869716035751;00:22:21.8500000;228166;17;8;100;11;14;9;-1
OSGAstd;10;591_fri_c1_100_10.tsv;0,808855437833478;0,873205162965176;00:22:21.8500000;326766;13;9;100;11;14;9;-1
OSGAstd;10;592_fri_c4_1000_25.tsv;0,820214050574657;0,743381833027434;01:09:03.0170000;243466;14;0;1000;26;14;9;-1
OSGAstd;10;592_fri_c4_1000_25.tsv;0,733877975435932;0,752591958184553;01:09:03.0170000;228466;16;1;1000;26;14;9;-1
OSGAstd;10;592_fri_c4_1000_25.tsv;0,766700091306236;0,749020161144193;01:09:03.0170000;202966;28;2;1000;26;14;9;-1
OSGAstd;10;592_fri_c4_1000_25.tsv;0,860406863826304;0,80339963240751;01:09:03.0170000;245666;16;3;1000;26;13;9;-1
OSGAstd;10;592_fri_c4_1000_25.tsv;0,796689199270846;0,812545537029466;01:09:03.0170000;208566;14;4;1000;26;13;9;-1
OSGAstd;10;592_fri_c4_1000_25.tsv;0,732059909054687;0,753522255124263;01:09:03.0170000;219466;16;5;1000;26;14;9;-1
OSGAstd;10;592_fri_c4_1000_25.tsv;0,757634102083547;0,751208226297491;01:09:03.0170000;203266;15;6;1000;26;14;9;-1
OSGAstd;10;592_fri_c4_1000_25.tsv;0,719258782184906;0,751327965580191;01:09:03.0170000;303466;14;7;1000;26;14;9;-1
OSGAstd;10;592_fri_c4_1000_25.tsv;0,791765527873647;0,775994534130615;01:09:03.0170000;205166;14;8;1000;26;13;9;-1
OSGAstd;10;592_fri_c4_1000_25.tsv;0,80039465524462;0,779411734594741;01:09:03.0170000;211266;17;9;1000;26;13;9;-1
OSGAstd;10;593_fri_c1_1000_10.tsv;0,87528485302937;0,834677490692937;01:02:20.2340000;203866;12;0;1000;11;13;9;-1
OSGAstd;10;593_fri_c1_1000_10.tsv;0,841921675611949;0,810240592768861;01:02:20.2340000;247266;13;1;1000;11;14;9;-1
OSGAstd;10;593_fri_c1_1000_10.tsv;0,819429385365915;0,851455627799591;01:02:20.2340000;298766;13;2;1000;11;13;9;-1
OSGAstd;10;593_fri_c1_1000_10.tsv;0,754155567228977;0,817706831880406;01:02:20.2340000;233166;13;3;1000;11;14;9;-1
OSGAstd;10;593_fri_c1_1000_10.tsv;0,751509722070288;0,818578203074578;01:02:20.2340000;241666;14;4;1000;11;14;9;-1
OSGAstd;10;593_fri_c1_1000_10.tsv;0,797326320810521;0,815360584781405;01:02:20.2340000;210266;14;5;1000;11;14;9;-1
OSGAstd;10;593_fri_c1_1000_10.tsv;0,871722680270372;0,806835564585635;01:02:20.2340000;279966;13;6;1000;11;14;8;-1
OSGAstd;10;593_fri_c1_1000_10.tsv;0,824021368095213;0,812677664545394;01:02:20.2340000;221066;13;7;1000;11;14;9;-1
OSGAstd;10;593_fri_c1_1000_10.tsv;0,836991664051779;0,850550522809365;01:02:20.2340000;200766;13;8;1000;11;13;9;-1
OSGAstd;10;593_fri_c1_1000_10.tsv;0,828948790565125;0,811863067260562;01:02:20.2340000;244266;14;9;1000;11;14;9;-1
OSGAstd;10;594_fri_c2_100_5.tsv;0,936328474032456;0,784202776568194;00:21:48.7870000;222466;13;0;100;6;14;10;-1
OSGAstd;10;594_fri_c2_100_5.tsv;0,907598149853621;0,771173932742749;00:21:48.7870000;209266;13;1;100;6;14;10;-1
OSGAstd;10;594_fri_c2_100_5.tsv;0,512878392829244;0,810000841738077;00:21:48.7870000;206266;13;2;100;6;13;9;-1
OSGAstd;10;594_fri_c2_100_5.tsv;0,891428257707891;0,785809778353007;00:21:48.7870000;216266;14;3;100;6;14;10;-1
OSGAstd;10;594_fri_c2_100_5.tsv;0,847571137532915;0,807161129022938;00:21:48.7870000;343966;14;4;100;6;14;9;-1
OSGAstd;10;594_fri_c2_100_5.tsv;0,669077897974526;0,812247242944638;00:21:48.7870000;207066;12;5;100;6;14;10;-1
OSGAstd;10;594_fri_c2_100_5.tsv;0,794943388399416;0,769313835841333;00:21:48.7870000;276866;12;6;100;6;13;9;-1
OSGAstd;10;594_fri_c2_100_5.tsv;0,116870641638479;0,802304720662383;00:21:48.7870000;212566;13;7;100;6;14;10;-1
OSGAstd;10;594_fri_c2_100_5.tsv;0,678935834377561;0,807085739664273;00:21:48.7870000;205166;11;8;100;6;14;10;-1
OSGAstd;10;594_fri_c2_100_5.tsv;0,731732724606013;0,812653302478097;00:21:48.7870000;216466;13;9;100;6;14;9;-1
OSGAstd;10;595_fri_c0_1000_10.tsv;0,825977214801818;0,774873437294366;00:53:44.5740000;210966;16;0;1000;11;14;9;-1
OSGAstd;10;595_fri_c0_1000_10.tsv;0,727881151675082;0,785352835175765;00:53:44.5740000;205466;15;1;1000;11;14;8;-1
OSGAstd;10;595_fri_c0_1000_10.tsv;0,791105053037869;0,778772679287788;00:53:44.5740000;215266;15;2;1000;11;14;8;-1
